,Period,Address,Purpose,Date,Amount,Expiration,AvailableAt
10843,453,b01f0c44e67df1b4b6554d0e86a6b3d2529cdabb099bb8cba9af32f9,SP reward for iUSD,2023-12-06,7694879,2024-03-05 21:45,2023-12-06 23:00
10844,453,7c5a3ffd4843cf9bb750918cb453a87e71b3b21d63b02dd45dd3ea31,SP reward for iUSD,2023-12-06,160806,2024-03-05 21:45,2023-12-06 23:00
10845,453,775ef1ace4264239a1f7713dfcf2509b35664a69ff58631d9ca7b43d,SP reward for iUSD,2023-12-06,145029,2024-03-05 21:45,2023-12-06 23:00
10846,453,4a401f6b38efdff06047655179762c26b19cc4abd5131f2758055ab6,SP reward for iUSD,2023-12-06,90595,2024-03-05 21:45,2023-12-06 23:00
10847,453,3350a1cb0110a5855f289a0738fdbe0c00c07cf748fd5f5cdf1aa63b,SP reward for iUSD,2023-12-06,83657,2024-03-05 21:45,2023-12-06 23:00
10848,453,24f988ff2d6c698e40546682235b29ce08d28d58610087a8b51d4f7b,SP reward for iUSD,2023-12-06,44763,2024-03-05 21:45,2023-12-06 23:00
10849,453,51ba77a69f4bd280866f41ca99f33f4d0d82db2d7bd7d854b915fc06,SP reward for iUSD,2023-12-06,688375,2024-03-05 21:45,2023-12-06 23:00
10850,453,a628ecc683d79eb6cdf0ef8d24fa8994ef5e9720bc52cb731107b7e6,SP reward for iUSD,2023-12-06,133826,2024-03-05 21:45,2023-12-06 23:00
10851,453,b1dbe8a6a01b900f86a22e0a3d4ed07fc12cae527acec206b87bd0c5,SP reward for iUSD,2023-12-06,24381,2024-03-05 21:45,2023-12-06 23:00
10852,453,ef9efef8728d54bf24063b5537757e982a21e3f83f62eef138dbcdae,SP reward for iUSD,2023-12-06,195290,2024-03-05 21:45,2023-12-06 23:00
10853,453,5a47fb7fd91588a45f746050fbe0bbed21eb9e6f76661f7d9e34ec88,SP reward for iUSD,2023-12-06,24382,2024-03-05 21:45,2023-12-06 23:00
10854,453,4159b954d23dcb90b69ee111b2db10b142ec0a65f93c6ed097a258dc,SP reward for iUSD,2023-12-06,7210602,2024-03-05 21:45,2023-12-06 23:00
10855,453,eb0382a090804495fc3003fde29059573bdb73ec2568ea91dc8c3984,SP reward for iUSD,2023-12-06,1274154,2024-03-05 21:45,2023-12-06 23:00
10856,453,85dccd823a8eda33c9f680bb5dd7c09479fae10c95732a968f39ddad,SP reward for iUSD,2023-12-06,327249,2024-03-05 21:45,2023-12-06 23:00
10857,453,9f376f894c2b994121f92765e48368c979e9c029a3f4e4ecea793e16,SP reward for iUSD,2023-12-06,15049807,2024-03-05 21:45,2023-12-06 23:00
10858,453,9bd3f69b4c63d599fdad5b151e8ea20bb61a05995cba211562730ec5,SP reward for iUSD,2023-12-06,540017,2024-03-05 21:45,2023-12-06 23:00
10859,453,afec6bc6188cd383cc26a050c5f7fa4ea6e1a3c8353e5861491ea853,SP reward for iUSD,2023-12-06,501610,2024-03-05 21:45,2023-12-06 23:00
10860,453,8e253a76b29eb45b7574793772261b6bcfb20df13aa0a71708db9025,SP reward for iUSD,2023-12-06,1773844,2024-03-05 21:45,2023-12-06 23:00
10861,453,f0759375e806e0212efd939c5734c9894fd1f309d3da6471e068bdde,SP reward for iUSD,2023-12-06,3707778,2024-03-05 21:45,2023-12-06 23:00
10862,453,1b0f82f268b7fe033d88c2ac02f6a179e2ea545a13cb01a3a54a599a,SP reward for iUSD,2023-12-06,53592,2024-03-05 21:45,2023-12-06 23:00
10863,453,d2ea9a7da4080401add22f56da15e04c0782243c196215658ee9da65,SP reward for iUSD,2023-12-06,2165013,2024-03-05 21:45,2023-12-06 23:00
10864,453,6362594e81cc4bf5946e14a30cf676df0db656ba14dadf367ab90167,SP reward for iUSD,2023-12-06,3097096,2024-03-05 21:45,2023-12-06 23:00
10865,453,31161a3f479812bb1b676672d89d870a9eb53209c5ac33bec960388e,SP reward for iUSD,2023-12-06,7167452,2024-03-05 21:45,2023-12-06 23:00
10866,453,3faabb3508ee0fb5a909dd6e5b73d101c7e0d69fe91f75593c8033e0,SP reward for iUSD,2023-12-06,360979,2024-03-05 21:45,2023-12-06 23:00
10867,453,b9e9da0f62e8bcc5a653b6e0508b1796d3de0c22fea13ac3931db7b3,SP reward for iUSD,2023-12-06,10819,2024-03-05 21:45,2023-12-06 23:00
10868,453,2d11701d32a1ff7f557ccbef060b94841fb25389fd02a97f9917cdb8,SP reward for iUSD,2023-12-06,4613282,2024-03-05 21:45,2023-12-06 23:00
10869,453,8959defd2f71d0ea07d08435466ec07b5257b7300ff9e02558fed9f2,SP reward for iUSD,2023-12-06,123929,2024-03-05 21:45,2023-12-06 23:00
10870,453,d171c764b68e3006a17366dbbd2b5b1d1641e584991c8524ac72458f,SP reward for iUSD,2023-12-06,971318,2024-03-05 21:45,2023-12-06 23:00
10871,453,9057a63eaa2afa9e1f67bdb5d29fd62c59c91d0c79a30e225f079aca,SP reward for iUSD,2023-12-06,3005323,2024-03-05 21:45,2023-12-06 23:00
10872,453,3974438b8c38758b0d8828e53af690b9d4db802fa363cc042c002697,SP reward for iUSD,2023-12-06,21353,2024-03-05 21:45,2023-12-06 23:00
10873,453,e30a204b11986043cac4fca3022600e309ad1bd06963affb22fcf3a5,SP reward for iUSD,2023-12-06,4269165,2024-03-05 21:45,2023-12-06 23:00
10874,453,277fd1b973fb696cd511a2382770f137bedb994b2395d476db829938,SP reward for iUSD,2023-12-06,11041259,2024-03-05 21:45,2023-12-06 23:00
10875,453,6584bcf113af500d0a3da31cf71613891b5ec591bf920e03518cd20a,SP reward for iUSD,2023-12-06,692739,2024-03-05 21:45,2023-12-06 23:00
10876,453,3afa612c1bef384caa2dfa6c02a2b90515ea5daaaaafbf63421a4288,SP reward for iUSD,2023-12-06,5493826,2024-03-05 21:45,2023-12-06 23:00
10877,453,065b03aa376bb86b5ec066afbae4cdd38007f7fd63bd885db812d0bb,SP reward for iUSD,2023-12-06,6208798,2024-03-05 21:45,2023-12-06 23:00
10878,453,ea7f8ffbdc5cac1c095c524ffdce7bcb1a53429460225074052f2db8,SP reward for iUSD,2023-12-06,10465806,2024-03-05 21:45,2023-12-06 23:00
10879,453,a13cf52d79177a8df19463e96c2d0629cb8affd4c658c60f7c618597,SP reward for iUSD,2023-12-06,10465997,2024-03-05 21:45,2023-12-06 23:00
10880,453,87f24e4fc4a1328618c93c8f4453858062ef19fad9a0da6a58897c3c,SP reward for iUSD,2023-12-06,778558,2024-03-05 21:45,2023-12-06 23:00
10881,453,6bd530b62ab7384bb1c3587cf52c29ee1e58a8f10abe719db749b887,SP reward for iUSD,2023-12-06,36386,2024-03-05 21:45,2023-12-06 23:00
10882,453,2a2acc24ba402b8086208c7018a49ae417d95461d2979b9d994f9035,SP reward for iUSD,2023-12-06,2022709,2024-03-05 21:45,2023-12-06 23:00
10883,453,1d873b8c37d35e5e322736d5194df4efbcec93bd3e87090998185a10,SP reward for iUSD,2023-12-06,499757,2024-03-05 21:45,2023-12-06 23:00
10884,453,6bdf4e6548d770125f81c51ebc92b583787973ead359912e3ccd8e66,SP reward for iUSD,2023-12-06,323975,2024-03-05 21:45,2023-12-06 23:00
10885,453,5dd980e75c38dc7af3dbb6d1d1f023b6b2c47e0fc11d7614b8c6144a,SP reward for iUSD,2023-12-06,48106,2024-03-05 21:45,2023-12-06 23:00
10886,453,64a10c64f24430b1dd073fdd02d0ba3f90aedfbb56a11ebc88f31d9a,SP reward for iUSD,2023-12-06,6714,2024-03-05 21:45,2023-12-06 23:00
10887,453,6e905d1b63238bc14a154abf1caf7d960df681fe54b912080253f388,SP reward for iUSD,2023-12-06,284179,2024-03-05 21:45,2023-12-06 23:00
10888,453,46636c75a8ea7e639bcd563ff6a590f2bfc4b31e04975337297c3ed3,SP reward for iUSD,2023-12-06,181577,2024-03-05 21:45,2023-12-06 23:00
10889,453,cf5a71377304beaa326262fbe9c2c4bdb79a2c9dd8b58587361d75d3,SP reward for iUSD,2023-12-06,16234,2024-03-05 21:45,2023-12-06 23:00
10890,453,539de384fd00d19831a9dee138ad807d7e13186e72ad923bf05759c6,SP reward for iUSD,2023-12-06,155400,2024-03-05 21:45,2023-12-06 23:00
10891,453,acbe358480fadcc61b45f05bb1a0ce24fac05c7ceb808b6426f19a32,SP reward for iUSD,2023-12-06,1562796,2024-03-05 21:45,2023-12-06 23:00
10892,453,f523a5f3501a8277b92972279f52a33a739695801150b40b93894095,SP reward for iUSD,2023-12-06,273810,2024-03-05 21:45,2023-12-06 23:00
10893,453,f541ea1d2e5739e4220ee93a159de53079fb434e4beadf9eaf7acc13,SP reward for iUSD,2023-12-06,36450,2024-03-05 21:45,2023-12-06 23:00
10894,453,759d6df20a7f19005a274354accf23be17d066149740f11b76115565,SP reward for iUSD,2023-12-06,129444,2024-03-05 21:45,2023-12-06 23:00
10895,453,0b6d4094acb71999783c5f632377b48f9df9fc9e2d90e0fda2fdbdec,SP reward for iUSD,2023-12-06,837951,2024-03-05 21:45,2023-12-06 23:00
10896,453,3fbdca8a85a77bb7448f2aed7fc255737afce334c27beb34abea0f98,SP reward for iUSD,2023-12-06,399280,2024-03-05 21:45,2023-12-06 23:00
10897,453,b85dff549239e4a2cb2ee05686b291f7e251c661364e610fd913475e,SP reward for iUSD,2023-12-06,209904,2024-03-05 21:45,2023-12-06 23:00
10898,453,698ceb483c24a183e0a9efbb33b25789c41494082421f4df6c75803e,SP reward for iUSD,2023-12-06,1756792,2024-03-05 21:45,2023-12-06 23:00
10899,453,9bd32d0c896ecfd22af41a2328d4e1d7bc2e8be07e61ce7eb5caa536,SP reward for iUSD,2023-12-06,5925862,2024-03-05 21:45,2023-12-06 23:00
10900,453,95aab629810acf425e4448592d1a5a0265255116e5451f90d7034b58,SP reward for iUSD,2023-12-06,32389,2024-03-05 21:45,2023-12-06 23:00
10901,453,21c70ce3051628e1d2edac15345e063e2e673936bd8fb609ed4eabcb,SP reward for iUSD,2023-12-06,18742,2024-03-05 21:45,2023-12-06 23:00
10902,453,e5359da33766c5a8ba5d7a9f833a7d5e2f57d27d5ef46c50d26a1094,SP reward for iUSD,2023-12-06,2239,2024-03-05 21:45,2023-12-06 23:00
10903,453,95478e8e4c160ef0ac1f45161db75747c07660ab797b4d61d92c8d2e,SP reward for iUSD,2023-12-06,411009,2024-03-05 21:45,2023-12-06 23:00
10904,453,7be5f93bb7df30db82fe631b651368554c58a387addbdb9347def738,SP reward for iUSD,2023-12-06,1302208,2024-03-05 21:45,2023-12-06 23:00
10905,453,c5b369fa0456604bbfb986dcfb68fc592a4ca23bd28fec18d484be19,SP reward for iUSD,2023-12-06,368157,2024-03-05 21:45,2023-12-06 23:00
10906,453,07be0c021a1d4a26ad6e2761767b186961d184259a365cda60002925,SP reward for iUSD,2023-12-06,38315,2024-03-05 21:45,2023-12-06 23:00
10907,453,5d0278f262cee5584be34cb2ae2396dd2ce4f77be03268e418460e39,SP reward for iUSD,2023-12-06,0,2024-03-05 21:45,2023-12-06 23:00
10908,453,e3fe1aded971a56dc2ca9fad8d423d3832f7ac0f915911462729f453,SP reward for iUSD,2023-12-06,338950,2024-03-05 21:45,2023-12-06 23:00
10909,453,00023775abacb7c31af161e5d0faebd84067299748396171df0a4143,SP reward for iUSD,2023-12-06,1564095,2024-03-05 21:45,2023-12-06 23:00
10910,453,8425e1110917c188382ff1e28f3e11c6310ca3c1ee09b4b4bcc41bc1,SP reward for iUSD,2023-12-06,70960,2024-03-05 21:45,2023-12-06 23:00
10911,453,19c87ada5b44424a2f54fdd13b556f9306ef9f1356359c57581abd4f,SP reward for iUSD,2023-12-06,78164,2024-03-05 21:45,2023-12-06 23:00
10912,453,7968a748b588347106eebc57fb2cf6afc0bfebd72784ab489dbd0ad5,SP reward for iUSD,2023-12-06,130,2024-03-05 21:45,2023-12-06 23:00
10913,453,c835248f41cb65303bec60d767f0299ea458a19c8c04beb125513487,SP reward for iUSD,2023-12-06,678758,2024-03-05 21:45,2023-12-06 23:00
10914,453,a0f890b740b6e870ee690e3d02ca5fdeddf9969aea0a87b3bef425e1,SP reward for iUSD,2023-12-06,138681,2024-03-05 21:45,2023-12-06 23:00
10915,453,c55b4e912c5d71dfaa4f0b7487eecf8ed26a9ae779a9ad422639fd45,SP reward for iUSD,2023-12-06,11176,2024-03-05 21:45,2023-12-06 23:00
10916,453,9ee2d4da330d9a1f86963847dfc4c6c1705310878a508ff1ff011cb0,SP reward for iUSD,2023-12-06,544992,2024-03-05 21:45,2023-12-06 23:00
10917,453,1c17a2b47f85fbfb39d92c74636c3febf1c4171c923fcb69f1d9cc15,SP reward for iUSD,2023-12-06,16413945,2024-03-05 21:45,2023-12-06 23:00
10918,453,6a454ac65fe62709fb8b2f46b6ed76a6497997c2eb9cfd9b4de35940,SP reward for iUSD,2023-12-06,2607000,2024-03-05 21:45,2023-12-06 23:00
10919,453,824f1b5399d6885e6330925fcba1472da21731a3d9f33802dd308f7f,SP reward for iUSD,2023-12-06,386935,2024-03-05 21:45,2023-12-06 23:00
10920,453,bdd04d1556428408b8b1b2b6b95f97bd7a8e4477f1e7d488be45f875,SP reward for iUSD,2023-12-06,10335,2024-03-05 21:45,2023-12-06 23:00
10921,453,a21b4bac0ec5723e223e741f675761f2c57c67be59ad3ce0e04ea732,SP reward for iUSD,2023-12-06,19643475,2024-03-05 21:45,2023-12-06 23:00
10922,453,d1f445019e940fa4e89b149599b431d0ef7592743758b010b8866898,SP reward for iUSD,2023-12-06,958294,2024-03-05 21:45,2023-12-06 23:00
10923,453,e6fdaba56d087a16a9d4cd4a298d537bb25843159bbe8c9dfcfa3530,SP reward for iUSD,2023-12-06,236072,2024-03-05 21:45,2023-12-06 23:00
10924,453,aa211a1a883ac11c03500685cd4aea5a7d8eca2dc32c318e6651af18,SP reward for iUSD,2023-12-06,2515850,2024-03-05 21:45,2023-12-06 23:00
10925,453,fd84357990c85741e74703ffc003798059eecfc6cd9ee37c98e93fd8,SP reward for iUSD,2023-12-06,124531,2024-03-05 21:45,2023-12-06 23:00
10926,453,7688d0867635ff2ebb5a76b52bdfca69fe36e535b3c05ba32b51e029,SP reward for iUSD,2023-12-06,17738,2024-03-05 21:45,2023-12-06 23:00
10927,453,9e424dfa5b06d4e6acfe6749af8d6a19bab26f56b09b4c321661e890,SP reward for iUSD,2023-12-06,135233,2024-03-05 21:45,2023-12-06 23:00
10928,453,5e9e787d528af67785b3b595843acc232258ada6191b40ffa80cd0d2,SP reward for iUSD,2023-12-06,3,2024-03-05 21:45,2023-12-06 23:00
10929,453,7b2c3d7b795d7cb692b32fe35662bf0c1dc7844185e2af3ee0b3a7eb,SP reward for iUSD,2023-12-06,35601,2024-03-05 21:45,2023-12-06 23:00
10930,453,fdc9272f3ac1db456c05ea777081d86566f69baf4bc13fb50ff98f6e,SP reward for iUSD,2023-12-06,7313600,2024-03-05 21:45,2023-12-06 23:00
10931,453,9e2de070cd8adcf9d3e9b3f2eb8a990e4def3916723a78067544251a,SP reward for iUSD,2023-12-06,2838151,2024-03-05 21:45,2023-12-06 23:00
10932,453,a90c9789e1cc4e2b2b3f0623af62cf6c143918214776980f29b12d12,SP reward for iUSD,2023-12-06,274437,2024-03-05 21:45,2023-12-06 23:00
10933,453,315da5b171400a2b8d131c70ea53f27b1977bb1fcec1537d70649dac,SP reward for iUSD,2023-12-06,86874,2024-03-05 21:45,2023-12-06 23:00
10934,453,c9bba2ce6a6793c23a58f104ed481c0c9004caea9baa1b057c0d9206,SP reward for iUSD,2023-12-06,30523,2024-03-05 21:45,2023-12-06 23:00
10935,453,7328ab6d917830c7db07347e34d628bd76421d260b9064231a34955e,SP reward for iUSD,2023-12-06,71062,2024-03-05 21:45,2023-12-06 23:00
10936,453,4161da6570a522b9de574b45ae1ade7338a5dd8e69a40138fa57ac67,SP reward for iUSD,2023-12-06,285589,2024-03-05 21:45,2023-12-06 23:00
10937,453,dcbc64ce3cc4aeac225a45dd67dfc3717f732f6303556efb6dd8024f,SP reward for iUSD,2023-12-06,355,2024-03-05 21:45,2023-12-06 23:00
10938,453,d7093cc9caa740381045e3c433dfc849c3403ecf066fac9233e14246,SP reward for iUSD,2023-12-06,574361,2024-03-05 21:45,2023-12-06 23:00
10939,453,6b1b3b6c653239a344063df53c885e3bb0aa463431a7a52b1d218c46,SP reward for iUSD,2023-12-06,246482,2024-03-05 21:45,2023-12-06 23:00
10940,453,3b9070843cfd1111780923e400c7dfd2a3418e6e014cb7469a65204d,SP reward for iUSD,2023-12-06,19431,2024-03-05 21:45,2023-12-06 23:00
10941,453,54f8269df233658b118fa1e8733a1a87d080a4fa52f9fcdfb6f792c5,SP reward for iUSD,2023-12-06,7543878,2024-03-05 21:45,2023-12-06 23:00
10942,453,44b2ce776e5c1d02812bab7652a63fe3a7a846d448b522ed320dc778,SP reward for iUSD,2023-12-06,5321885,2024-03-05 21:45,2023-12-06 23:00
10943,453,5d9de15a9e526c04fba22b12118560b4c7aee4f3bee35e23431b05f0,SP reward for iUSD,2023-12-06,156103,2024-03-05 21:45,2023-12-06 23:00
10944,453,97abddf0ccc26df60a24679fe7080de9ead18fa0d973a115ce072ca8,SP reward for iUSD,2023-12-06,1935510,2024-03-05 21:45,2023-12-06 23:00
10945,453,a79e3310327ff57aec9921c729d9a81389fe10aaa398fda3e5ae0fb3,SP reward for iUSD,2023-12-06,1991410,2024-03-05 21:45,2023-12-06 23:00
10946,453,939599008b9c90675392a3352031aa45ab10e13d3d3ee551560cb222,SP reward for iUSD,2023-12-06,2333694,2024-03-05 21:45,2023-12-06 23:00
10947,453,fba8d8b4540834cf4a429dd21d96df1b9aa9232c87cb7c22e5a91ec4,SP reward for iUSD,2023-12-06,1477135,2024-03-05 21:45,2023-12-06 23:00
10948,453,39c9cbc0d355ef4b7d5338c0279c3c8cb299f08ba70a62222116b638,SP reward for iUSD,2023-12-06,2090351,2024-03-05 21:45,2023-12-06 23:00
10949,453,b844eda8d8b99c58609f090d3156ef91488778e92501e1154e797492,SP reward for iUSD,2023-12-06,112272,2024-03-05 21:45,2023-12-06 23:00
10950,453,6077abce350b8d0846071ae22ba796d4996a063e4980982a12b7d513,SP reward for iUSD,2023-12-06,70954,2024-03-05 21:45,2023-12-06 23:00
10951,453,7a8c5c6a0504657a4c93dae313b3641a21c324f78c4732955efc4603,SP reward for iUSD,2023-12-06,73783,2024-03-05 21:45,2023-12-06 23:00
10952,453,b1cf6e2d6f48b04ca81b5240c6863c43be3dde6202a121800a79efad,SP reward for iUSD,2023-12-06,164016,2024-03-05 21:45,2023-12-06 23:00
10953,453,02b80d9935da7f00d97323735ff2641d938b14f3ecd24b01a990afe5,SP reward for iUSD,2023-12-06,1226426,2024-03-05 21:45,2023-12-06 23:00
10954,453,ca3f6b110978fa877451498e360524ac0d9c07f5b954b893653a0ad5,SP reward for iUSD,2023-12-06,35658,2024-03-05 21:45,2023-12-06 23:00
10955,453,5b06d393e8dfcfc2b19ca8ecc91c242dd437ed72d917391264183f36,SP reward for iUSD,2023-12-06,239520,2024-03-05 21:45,2023-12-06 23:00
10956,453,b1c6df6e3d4ae24f71db345b1c3cda7a1ddfb7d25171bf0ff739253b,SP reward for iUSD,2023-12-06,108371,2024-03-05 21:45,2023-12-06 23:00
10957,453,a181fb98e93e123144d85fee0993bd560ed91d82ccb4b9681bdecc95,SP reward for iUSD,2023-12-06,2184506,2024-03-05 21:45,2023-12-06 23:00
10958,453,bfecbbfaf133076c576cf705b8472cd12b28dbfa5d1bc7a48e9838a0,SP reward for iUSD,2023-12-06,27504,2024-03-05 21:45,2023-12-06 23:00
10959,453,5ec4ff0b3aaf58485cbc1c26bd2047026edb38b5913171d8df13e313,SP reward for iUSD,2023-12-06,177335,2024-03-05 21:45,2023-12-06 23:00
10960,453,80e6c7de0d6efe91cf577b5502f0f7f9fcb5225d49fab2d74cf0cdc7,SP reward for iUSD,2023-12-06,243028,2024-03-05 21:45,2023-12-06 23:00
10961,453,c9e01dc055bd66469fa16356f9912c27f82caec0bc33240e9ff61f30,SP reward for iUSD,2023-12-06,98203,2024-03-05 21:45,2023-12-06 23:00
10962,453,55cf69df3e09e88978a5396efa57fb076d25f9089229a52baac18e5d,SP reward for iUSD,2023-12-06,28380,2024-03-05 21:45,2023-12-06 23:00
10963,453,112a2e39403b4c465eba58266531b82db8c7950ebae17b0aed8a6d88,SP reward for iUSD,2023-12-06,1377035,2024-03-05 21:45,2023-12-06 23:00
10964,453,a7c4ad49f24faecad3a91f5e5a4109cfa822faade50e6840a3db3d67,SP reward for iUSD,2023-12-06,273173,2024-03-05 21:45,2023-12-06 23:00
10965,453,60071788ed480df89d5b3a7520b313129f54358f8f0bb7034c2d320c,SP reward for iUSD,2023-12-06,47381,2024-03-05 21:45,2023-12-06 23:00
10966,453,0937ceb93300c18f55c5fa769aca62b3351eff447ce774ce48917074,SP reward for iUSD,2023-12-06,164972,2024-03-05 21:45,2023-12-06 23:00
10967,453,c7844a7008ebbd1b2d88d0897769094aca05b7146c3e54cb92182efd,SP reward for iUSD,2023-12-06,2476415,2024-03-05 21:45,2023-12-06 23:00
10968,453,b3c0baac03f058345281c6f2e9b3cfb6a1d112ffd8e2dc5398b8ff27,SP reward for iUSD,2023-12-06,1862376,2024-03-05 21:45,2023-12-06 23:00
10969,453,2d7bdad2855f7e784073b2c9d5ca723b11fcf91253acece71eb39499,SP reward for iUSD,2023-12-06,3548,2024-03-05 21:45,2023-12-06 23:00
10970,453,0d54066357cf1b893f76d88adc3586fc28aa526ab3ac30db74147a50,SP reward for iUSD,2023-12-06,10610,2024-03-05 21:45,2023-12-06 23:00
10971,453,9d9c672d1261ac30b4605678f451ccda8f90a1cce1633b4fee0f92bd,SP reward for iUSD,2023-12-06,99725,2024-03-05 21:45,2023-12-06 23:00
10972,453,6d91ded3bc55d5fe46f7be9a95a0dfa56704ad466462c01d843530f9,SP reward for iUSD,2023-12-06,712581,2024-03-05 21:45,2023-12-06 23:00
10973,453,c077a4d01190eedf9560f6f30a045ca6580181051a94871793c4fd38,SP reward for iUSD,2023-12-06,531651,2024-03-05 21:45,2023-12-06 23:00
10974,453,92f06e24bbb228d53258680895e44237dfe20aaea32e957011ee14f7,SP reward for iUSD,2023-12-06,298912,2024-03-05 21:45,2023-12-06 23:00
10975,453,cab0a9cb9be1d81395c6432c9579b4010fd747fc882236c4a746c1e4,SP reward for iUSD,2023-12-06,152912,2024-03-05 21:45,2023-12-06 23:00
10976,453,930a5a40fb419b4ca1a3d0a2f8cba25c0baeb5949e794034a7fbd1b4,SP reward for iUSD,2023-12-06,20791,2024-03-05 21:45,2023-12-06 23:00
10977,453,1ed828ffcd8fd98bbc36a52f24d0568979d4bef387e930d8adc77c2c,SP reward for iUSD,2023-12-06,662774,2024-03-05 21:45,2023-12-06 23:00
10978,453,138e6f1324b88fc7e3c520e1ce26fb28d0fd99871c45b0e83c80f900,SP reward for iUSD,2023-12-06,354912,2024-03-05 21:45,2023-12-06 23:00
10979,453,08148bcb90d4e936fc0cd394851ac963d970e53c650c2f3b678763b7,SP reward for iUSD,2023-12-06,529091,2024-03-05 21:45,2023-12-06 23:00
10980,453,7d5258011fecab08aae5aebab8b28abbe2d0667777ba836007a62f80,SP reward for iUSD,2023-12-06,7042735,2024-03-05 21:45,2023-12-06 23:00
10981,453,e40d6449d63880f6344b1e200dd7e1fba9de3658785727f47247e106,SP reward for iUSD,2023-12-06,1488838,2024-03-05 21:45,2023-12-06 23:00
10982,453,9db8dbdfc35cd01248d7ef8b323d76a072cc6ccec45aca38ddd3f99c,SP reward for iUSD,2023-12-06,444531,2024-03-05 21:45,2023-12-06 23:00
10983,453,ad397033e75060b31ecb2d07be8b315c9c27ec739aa7779703d70a6f,SP reward for iUSD,2023-12-06,54463,2024-03-05 21:45,2023-12-06 23:00
10984,453,5d2f13ff2526255b3fd5f842eb4bc41cafc70b2f57edc73cba4c462a,SP reward for iUSD,2023-12-06,832620,2024-03-05 21:45,2023-12-06 23:00
10985,453,e6eea7abac12ee5189c640fc562f48ea59a2f121c8403ca97e34cb69,SP reward for iUSD,2023-12-06,60490,2024-03-05 21:45,2023-12-06 23:00
10986,453,e0dcd21c7504d273af38cbf15da057d7b5bc5b063e0613e3f1832a80,SP reward for iUSD,2023-12-06,660,2024-03-05 21:45,2023-12-06 23:00
10987,453,400971fca902503711f9c1027fc1cb42ed80d5f4ead9e9b0685ae665,SP reward for iUSD,2023-12-06,10796,2024-03-05 21:45,2023-12-06 23:00
10988,453,7d2f89e8109a3d667ec7c3434e33d59cab1f194e93cec686e132154a,SP reward for iUSD,2023-12-06,62689495,2024-03-05 21:45,2023-12-06 23:00
10989,453,948214e72eb2e68d27c7a9e8eeffe30d0d2631882d13c1b17552a7ca,SP reward for iUSD,2023-12-06,35442,2024-03-05 21:45,2023-12-06 23:00
10990,453,7dafb3269062ed2e5078e0dee334a2285fceb3182b33b86dd3bd5854,SP reward for iUSD,2023-12-06,21502,2024-03-05 21:45,2023-12-06 23:00
10991,453,cb7e89fcaadfed571c5ed0b22579cce20b89e0407cfc051d8d97fc89,SP reward for iUSD,2023-12-06,9117973,2024-03-05 21:45,2023-12-06 23:00
10992,453,db65acac4f16266b7f8a861554967ce8269de3b2b3a37ce6d225711b,SP reward for iUSD,2023-12-06,532279,2024-03-05 21:45,2023-12-06 23:00
10993,453,d20a972f5bddebc47975b4d78f5a5ea7113b8311a84623fe58891b45,SP reward for iUSD,2023-12-06,4662,2024-03-05 21:45,2023-12-06 23:00
10994,453,7297266c1e8790a732b07a5a0e0eed06c6c570c69ac34b8e80ac8adb,SP reward for iUSD,2023-12-06,213938,2024-03-05 21:45,2023-12-06 23:00
10995,453,d28984c713366768ef92d78cdf6375539bc637d329226151e915c315,SP reward for iUSD,2023-12-06,606,2024-03-05 21:45,2023-12-06 23:00
10996,453,7502c5c924fda27047c2cdff8e5a3ebf823c8427387b674b12b0203d,SP reward for iUSD,2023-12-06,74047,2024-03-05 21:45,2023-12-06 23:00
10997,453,4613c7a03b53d3a7de1991289304d848749b9602fb602bab2ed697cd,SP reward for iUSD,2023-12-06,701682,2024-03-05 21:45,2023-12-06 23:00
10998,453,b2d0834973ca3f26aee1f012c1b4f03cc0dcd96a5e299c62beb86237,SP reward for iUSD,2023-12-06,178,2024-03-05 21:45,2023-12-06 23:00
10999,453,2674b6d8b52070036fd0f1b28a35cd2bac3c079bba31a3fba4e97276,SP reward for iUSD,2023-12-06,120565,2024-03-05 21:45,2023-12-06 23:00
11000,453,7b265e114f73e3211208c90e4ad81cc9c33949b1b14cf64f7bb83b90,SP reward for iUSD,2023-12-06,4008973,2024-03-05 21:45,2023-12-06 23:00
11001,453,abd768ffa460e4578bd7a72296552532e2e463ac8727396b752aeef9,SP reward for iUSD,2023-12-06,478941,2024-03-05 21:45,2023-12-06 23:00
11002,453,bd7adeef28fe4dac020bd73ea7c095c9f634682f730d7ef6cd8d3a93,SP reward for iUSD,2023-12-06,612,2024-03-05 21:45,2023-12-06 23:00
11003,453,17d29d0c794995d71da6ea5934500e087a6a17455de61b289c09386b,SP reward for iUSD,2023-12-06,64974,2024-03-05 21:45,2023-12-06 23:00
11004,453,88a1b78ff061c18bf631fed05ffd64139ec46bcfabdb8fd79c99f646,SP reward for iUSD,2023-12-06,7957492,2024-03-05 21:45,2023-12-06 23:00
11005,453,a50466689a90632b84753763a8bc836a6999bb33231717bca9bcd76e,SP reward for iUSD,2023-12-06,10947,2024-03-05 21:45,2023-12-06 23:00
11006,453,b1f361d9b52c1685ae487c85a5e85581681b7955a1690aaf8f8f859e,SP reward for iUSD,2023-12-06,3106860,2024-03-05 21:45,2023-12-06 23:00
11007,453,03957962e6d6b35f0c6198ab2869a543a2b940ced3c2ef5c1b067297,SP reward for iUSD,2023-12-06,1961657,2024-03-05 21:45,2023-12-06 23:00
